Feature ID,Feature Name,Cluster 1 Mean Counts,Cluster 1 Log2 fold change,Cluster 1 Adjusted p value,Cluster 2 Mean Counts,Cluster 2 Log2 fold change,Cluster 2 Adjusted p value,Cluster 3 Mean Counts,Cluster 3 Log2 fold change,Cluster 3 Adjusted p value,Cluster 4 Mean Counts,Cluster 4 Log2 fold change,Cluster 4 Adjusted p value
ENSMUSG00000043557,Mdga1,0.36095259941752966,-1.3480681003917856,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000002397927452954884,0.8525041593332203,0.6594404262004769,0.00000000000000000000000000000000007126905272744556,0.33201877361276527,-0.9679530797714888,0.00000000000000000000000000008078108506164354,1.6141276876230901,1.7056558837705742,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000005037390385974947
ENSMUSG00000027684,Mecom,0.0377605295735774,-3.1183881211760895,0,0.1201200277467199,-0.6470242422551014,0.000000000000000000000000000000000015971664644245818,1.157007249874955,4.274487764669168,0,0.03135678209073533,-2.57845143271155,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000037180441594264654
ENSMUSG00000027210,Meis2,2.5037437048872024,1.012985792291517,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000466433255823901,1.4830167247100907,-0.48016340062024465,0.00000000000000000000000000000000000000000000000003639324247797526,1.1462005446396364,-0.8111029880747538,0.000000000000000000000000000000000000000000000000000000000000002517616965469217,0.7785867661985303,-1.4063787082122945,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000007854535482122768
ENSMUSG00000061086,Myl4,0.9484683762765237,2.6613130177023447,0,0.1437301506632639,-2.3359621786375526,0,0.25177323899305953,-1.2961023785930417,0.000000000000000000000000000000000000000000000000000000000000000000000005979835063308317,0.06932621890808832,-3.212358774392179,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000024938699003239423
ENSMUSG00000039057,Myo16,0.8121757890069448,1.8883816697193723,0,0.23036331084707676,-1.4780607227213058,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000013781722564773495,0.2543024678779213,-1.168410060797144,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000015339919537735887,0.16190338508073548,-1.8545678313020288,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000023896842466377924
ENSMUSG00000027977,Ndst3,1.3078638404539058,1.6270914673855552,0,0.4113428984623384,-1.3698954151036153,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000002288197946,0.418012555698066,-1.1929610611975976,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000582957806731018,0.45563324180823583,-1.0689625777432958,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000009043164494170884
ENSMUSG00000027971,Ndst4,0.014792784781401455,-3.5305533336986077,0,0.08371716890726759,-0.06750447924115655,0.32108602897248795,0.02759158783485584,-1.7490634914169685,0.00000000000000000000000000000000000000000025114121650049715,0.5036283164369124,3.826313127263849,0
ENSMUSG00000040536,Necab1,1.8221942610259665,0.9273260438518076,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000006186487645333585,1.39149222432046,-0.045548960056952026,0.20571899439541028,0.6987569619177242,-1.1088439865819635,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000007391670666884509,0.21608449155044143,-2.8634288847460003,0
ENSMUSG00000031837,Necab2,0.2821442547633968,-2.5123807906729936,0,2.374181284516218,2.559555242858974,0,0.47825418913750123,-0.9736015852822882,0.000000000000000000000000000000000000000000000000004952644013028498,0.9270515303832364,0.06165791286318116,0.2775010255811369
ENSMUSG00000055409,Nell1,1.3056578988636969,0.4754361348643478,0.000000000000000000000000000000000000000000000000016544225849170062,1.0816446351288427,-0.09530071821148103,0.009927698194823585,0.350643095401293,-1.8054320698918926,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000005659964697631114,1.161694117456766,0.034601155603078165,0.4883452078145036
ENSMUSG00000036902,Neto2,1.4948498305416207,1.2157522393051932,0,0.6201654995568711,-1.0264392604556587,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000141811607732891,0.4067459906654999,-1.539011064180093,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000005267274347077384,0.9163859582435305,-0.2978832292557152,0.000000000037849125901106574
ENSMUSG00000037984,Neurod6,3.045021215865149,0.22919226539411763,0.0000000000000013237600525933213,0.44332473826960916,-3.033959374921575,0,0.6502417533081026,-2.247010525979603,0,9.290139956569423,2.1828556575048674,0
ENSMUSG00000034738,Nostrin,0.05462949467517555,-2.6447670830835843,0,0.06857282711617761,-1.717064174595348,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000006049093915783904,1.340951168773994,4.579328860879639,0,0.03476976517544122,-2.5538570302460313,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000005494517207954968
ENSMUSG00000040998,Npnt,0.36341806354776324,0.6040938730083429,0.00000000000000000000000000000000000000000000000000000000000000027152777466599173,0.13319495637381001,-1.4475015759646015,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000009591404307526729,0.209006277849033,-0.6009497351053106,0.0000000000000000000002375808468705502,0.5070412995216182,0.8489054796844102,0.00000000000000000000000000000000000000000000000000000000002871161483764638
ENSMUSG00000028004,Npy2r,0.024265357492298877,-3.132914104805004,0,0.04505676843436087,-1.5584172696038694,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000002269837591647692,0.016784882599537303,-2.840007888664684,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000012731210035257506,0.7766669632133832,4.731447691480035,0
ENSMUSG00000030551,Nr2f2,0.30130566896854544,-1.804250578249427,0,0.8043432711528598,0.4363668305065818,0.0000000000000000000000000006030010537727981,2.649712151740656,2.6573953753130657,0,0.13310634030352958,-2.412735854043837,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011226170814974062
ENSMUSG00000042834,Nrep,2.437522203424262,0.8127833558657114,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000016371048555135264,1.495715396398272,-0.49418926870521296,0.00000000000000000000000000000000000000000000000000000000061988540194012254,1.6168670471225524,-0.30196678933962595,0.000000000007968298478090993,0.92982457913956,-1.1622364929433187,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000008810968366481491
ENSMUSG00000039114,Nrn1,7.411444698022153,0.46414264351286016,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000009950253024062197,4.490532501644997,-0.6670954783738234,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000006270797224800048,2.399318492139339,-1.5314960634871158,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000027737132315940373,10.13122697550663,0.7497051949637248,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000535096785821619
ENSMUSG00000025969,Nrp2,0.17154439895625195,-2.704415755526796,0,1.2257510427310156,1.6078513689075344,0,0.6325371511140702,0.06712950596712264,0.22094469211687448,1.3255173055226486,1.3545126946434323,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000003267812242628133
ENSMUSG00000019890,Nts,0.08590196074813827,0.35354953204165573,0.0000638821695359772,0.09444049166617602,0.39916702325769293,0.000060167112299512966,0.06093142313530665,-0.3730222431839767,0.019332346068646124,0.011305506468088249,-2.89153148025955,0.00000000000000000000000000000000000000000028617217477627826
ENSMUSG00000020591,Ntsr2,1.3688948911163545,-1.0852673861251274,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000003236,3.9480640599728485,1.4395680235438835,0,2.331949031842566,0.18877914277976915,0.00004177606067210447,1.069330262726913,-1.0398132106741433,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000009823364029163817
ENSMUSG00000090061,Nwd2,1.1839418275921656,-0.7432838314615681,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000007771592404102998,2.9779796072305444,1.464671761287937,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000002365066960130561,0.3490335861109264,-2.2721533480281257,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000003774561672788509,1.2380596139770603,-0.360292985872896,0.0000000027297878828005982
ENSMUSG00000046719,Nxph3,1.0063851564586774,1.761571814396343,0,0.4153876605556109,-0.8859913929356003,0.00000000000000000000000000000000000000000000000000000000000000000017880929757462646,0.3030476063861667,-1.2534456490732977,0.00000000000000000000000000000000000000000000000000000000007281869897496839,0.021971078607794143,-5.100959052584309,0
ENSMUSG00000050121,Opalin,0.20575812048282668,-3.0453411506669963,0,3.023694825307996,4.011626181350918,0,0.18348405910179136,-2.4042863011138365,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000002047988355014942,0.10068300099882364,-3.294152795126212,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000023998066338629965
ENSMUSG00000026525,Opn3,0.2398420807393891,0.45036800325675364,0.0000000000000000000000000017760261268001575,0.26723649086016543,0.4814172585357952,0.00000000000000000000000027075854705076123,0.11910368748712771,-0.8868098562743012,0.0000000000000000000000000000000031774246886160716,0.019837964179852965,-3.5433450424681157,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000012987491574253468
ENSMUSG00000039747,Orai2,0.32868529694113935,-0.9653270657244866,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000035475727919513933,0.4599741078163354,-0.05170035487547375,0.1522371369394097,0.42996891042650354,-0.15068647822998948,0.0038130966940492345,1.2506449891019134,1.7303672612666268,0
ENSMUSG00000032278,Paqr5,0.024741148815677287,-3.558929127705909,0,0.10864419110999333,-0.5620504710851888,0.000000000000000000000003390521763290869,1.0408926510699366,4.482362335498643,0,0.01322530945323531,-3.6110482437100373,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000015706096683110683
ENSMUSG00000034981,Parm1,1.1389146668978998,0.39263195314857746,0.00000000000000000000000000000000000000002089400832504611,0.891823009449218,-0.2418793829449341,0.0000000000011247681147724459,0.7337063065085416,-0.5113585245168863,0.0000000000000000000000025592736012972768,0.9366505453089717,-0.12820612381042984,0.006409934048612605
ENSMUSG00000024713,Pcsk5,0.22292986188112018,0.4124646834307186,0.00000000000000000000000006453828106633032,0.12162505550235617,-0.8705774975512979,0.0000000000000000000000000000000000000000000000000000000000000000000000000028728656239306455,0.12370228545960368,-0.7320549290148315,0.0000000000000000000000016953746530412052,0.3120746408077945,0.7679149127324065,0.00000000000000000000000000000000000000060335979060303634
ENSMUSG00000075270,Pde11a,0.0750452678237764,-0.8826593135286549,0.00000000000000000000000000000000000000000000000000000023805689617738084,0.20703538063471455,1.5611463228806355,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000039702701297633174,0.04943492820411672,-1.1525334963088882,0.000000000000000000000008540650162816351,0.06527330149500007,-0.7350298811444729,0.0000000000013034052997680852
ENSMUSG00000019990,Pde7b,1.6176039919732503,0.7498583272568379,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000009353019053743009,1.0521084654244808,-0.41575017003614906,0.00000000000000000000000000000000000000669445454319754,1.1528685116997266,-0.21130174151987177,0.0000037208992637604926,0.5802071244000007,-1.2775043042307275,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000003079686139020191
ENSMUSG00000029231,Pdgfra,0.32262977100723234,-1.8745149508152779,0,1.3651542385968252,1.4366764891049495,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000038719848185609505,1.7904641205835203,1.5847187051750398,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000002656202813444598,0.20691209951029435,-1.9152934187329729,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000020668979232669287
ENSMUSG00000027400,Pdyn,0.2833553599501782,0.994825824235479,0.000000000000000000000000000000000000000000000000000005803121718181214,0.07873176446672243,-1.7475682297880608,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000013832095854759971,0.058862054047692465,-2.00130945480559,0.000000000000000000000000000000000000000000000000005186648089429863,0.3632693870783828,0.8568748358209,0.00000000000000000004054166981170402
ENSMUSG00000022197,Pdzd2,0.7327186380027504,0.3356007824896893,0.00000000000000000000000000000038958590392546514,0.371741855642159,-1.0296550585065927,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000009714831246661729,0.6985270320191004,0.08466821471929187,0.0779013385366454,0.9449696915779423,0.589289550029194,0.00000000000000000000000000000000000000001089014920264402
ENSMUSG00000035357,Pdzrn3,1.2738231339540143,2.0777674072619425,0,0.2848265027541643,-1.820426097818653,0,0.6194311468925137,-0.4570883661319898,0.00000000000000000004973971344724654,0.045222025872352994,-4.345005149041283,0
ENSMUSG00000020717,Pecam1,0.13274577922257622,-2.956549474556754,0,0.22283817206889542,-1.5489047906343973,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000004797438663272953,4.01549574956602,4.714271924542347,0,0.09385703482941188,-2.676148117442465,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000006967910435423503
ENSMUSG00000045573,Penk,0.8462164955068364,1.062937351278065,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000008607753200995188,0.3609244686485233,-1.029356884478022,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000002118490293522604,0.33477793239625087,-1.0181465054115988,0.000000000000000000000000000000000000043002238325871654,0.5701814865886772,-0.1941728537637818,0.006313520201806745
ENSMUSG00000030413,Pglyrp1,0.0780730307907299,-2.7265372952990945,0,0.13009083662781018,-1.3391846941295142,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000034050726457591034,1.9681999322197168,4.469764232375631,0,0.047995074628676526,-2.677605384299551,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001170164049663399
ENSMUSG00000024867,Pip5k1b,0.8937956278446774,-0.9681968253410114,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000012162462501167249,0.8946449364910359,-0.6627971398596489,0.0000000000000000000000000000000000000000000000000000000000000000000000000000009841792182100278,0.8613174002447499,-0.6320404112941542,0.00000000000000000000000000000000011407398788498322,4.508550654896476,2.3400153976803253,0
ENSMUSG00000019876,Pkib,0.07015759331998,-0.6294779260689203,0.000000000000000000000000000000000008979034938206414,0.15840417128071754,1.2970709697640976,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000020042069530002283,0.06346065202016843,-0.5085103567835336,0.00000006932246844269605,0.037329502488970635,-1.3250547077302106,0.0000000000000000000000000000000000006781407007149512
ENSMUSG00000036834,Plch1,0.10186259695965037,-1.3191063448064504,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000026186058557694664,0.39403507927252124,2.000571649066626,0,0.11013642144079956,-0.6972250698282201,0.00000000000000001625257720208774,0.07081939900764714,-1.376232760620867,0.00000000000000000000000000000000000000000000000000000012601597588226989
ENSMUSG00000087141,Plcxd2,2.9460133668457695,1.2933064491599393,0,1.4176420815746402,-0.7502600088012644,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000005945514090208676,1.2043728089914574,-0.9021222816928802,0.000000000000000000000000000000000000000000000000000000000000000000000000008972390060518635,0.7107537273900009,-1.7070135098879522,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000006776665382913913
ENSMUSG00000049148,Plcxd3,1.073688001838387,1.269503548110845,0,0.4268634971923374,-1.0811051639619436,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000006133663663483814,0.25614190706691176,-1.7204993722327395,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000014304680519807356,0.6627586527613243,-0.2711491496475672,0.00000006151307138097192
ENSMUSG00000031557,Plekha2,0.2851720177303503,-1.731398824338775,0,0.5578949761674203,-0.10444957624552798,0.011883549151273008,0.6644974070227782,0.19410522758559312,0.0008092030262571876,2.091518696596326,2.3698677791343763,0
ENSMUSG00000038583,Pln,0.019031652935136374,-2.1324663019944214,0.000000000000000000000000000000000000000000000000000000000000000000018180884577739675,0.02868959159181642,-0.9435354106530056,0.00000000009298413918927479,0.30235781669029527,3.9166771029713576,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011057854228200159,0.00511947462705883,-3.342806597921303,0.00000000000000000000000000000031469999744131426
ENSMUSG00000090125,Pou3f1,0.35000939897982625,-0.31921281482780794,0.00000000000000000007390602433559098,0.3552806145648873,-0.17549726208486027,0.00001927434812367884,0.2446454121357218,-0.7308364171936887,0.000000000000000000000000000000040445855679259096,0.7994912875923539,1.235875217083442,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001945684465181624
ENSMUSG00000061718,Ppp1r1b,1.1771077340381848,0.4730534683510923,0.0000000000000000000000000000000000000000000000010196293716412861,1.1442914154572024,0.21379112914665693,0.000000005108983864413038,0.7008263310053384,-0.600338783607161,0.000000000000000000000000008329712011032033,0.31271457513617684,-1.8316098955215447,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001567070174118913
ENSMUSG00000035456,Prdm8,0.6179231677985415,-0.5812751951819941,0.00000000000000000000000000000000000000000000000000000000000000000000000009729687422205233,0.2732566018827105,-1.7500941930827754,0,0.2950000599343337,-1.4588259672526744,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000045562600532051594,2.985506953346474,2.6220092825768777,0
ENSMUSG00000010175,Prox1,0.25792215102776866,-3.213501057559201,0,2.3159555232200395,1.3904905343033165,0,0.42537031245402757,-1.6456708138131477,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000004396918065440309,4.392509230016476,2.3670685809450855,0
ENSMUSG00000023484,Prph,0.02409234246561582,-2.5421717322222195,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000020758168163821736,0.1505968397983544,1.4933653228766093,0.000000000000000000000000000000000002752652674977935,0.24510527193296938,2.063241073244011,0.000000000000000000000000000000000000000004102731023842834,0.020691209951029438,-2.0179075992395425,0.0000000000000000031393221645541734
ENSMUSG00000073565,Prr16,0.505420146697883,1.4146912132420593,0,0.22631854875380428,-0.8373528430924284,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000024905230016797485,0.2103858572407758,-0.841014027233558,0.000000000000000000000000000000000000000000004235213584480051,0.08681775721720598,-2.178456637097026,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000264118352666847
ENSMUSG00000033491,Prss35,0.04476763815424124,-0.8292894885338251,0.000000000000000000000011625275863601268,0.0660330927785414,0.1630949614311401,0.08919272308358313,0.032190185807331816,-0.9820296252409872,0.0000000007090064039549523,0.15422417314014725,1.6473305412726589,0.000000000000000000000000000000000000000000000000008714148202322046
ENSMUSG00000048776,Pthlh,0.06743260664972184,0.44041037986803877,0.00000000008499845354990958,0.045903346546906275,-0.4702753415509111,0.000000012309043131704466,0.08576385218667691,0.6108576408792006,0.0000000028036594080996608,0.024744127364117678,-1.3485566425723037,0.000000000000000000000021843353836829012
ENSMUSG00000005716,Pvalb,2.2866098463999647,1.718414297023998,0,0.7497860150110449,-1.2801883017997044,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000004472033719971816,0.809813102953019,-1.0172564648888827,0.00000000000000000000000000000000000000000000000000008934052741756361,0.4635257651916182,-1.8652520625462214,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000003883204684308678
ENSMUSG00000003411,Rab3b,1.1145628018922593,1.6067392662971318,0,0.46044442898997173,-0.9226667236157103,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000021964203636426605,0.3058067651696522,-1.4275367583463243,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010567472587554232,0.2073387223958826,-2.016751757354536,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000004417307008904255
ENSMUSG00000021708,Rasgrf2,2.7906458728843835,1.4627117637094182,0,0.5718164829070558,-2.091107012747938,0,0.7921085007589864,-1.4112477742721956,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001501883128071116,2.216092579188091,0.1892983060221799,0.000014806136332512491
ENSMUSG00000034209,Rasl10a,0.8309046656453858,0.46625326569320236,0.000000000000000000000000000000000000013038489903750577,0.12247163361490157,-2.915660362087262,0,0.1899220962632577,-2.0477380891639783,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000015641540853140991,2.0693343065457377,1.8853275171137263,0
ENSMUSG00000024990,Rbp4,0.32976664085790847,1.9379260853999938,0,0.06593902854381413,-2.0207370417315444,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001391644129927103,0.19314111484399088,-0.1899281166784097,0.010259031800205883,0.0322100278619118,-2.8916830550874986,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000003919292620784971
ENSMUSG00000020037,Rfx4,0.2885890645073407,-1.3536705203866006,0,1.1253845042770219,1.973346047491651,0,0.4290491908320083,-0.2274051851542529,0.000030283418466409586,0.1444118467716178,-1.8959399349573984,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000002414440158752487
ENSMUSG00000032890,Rims3,4.433639820023372,0.9530440774857423,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000008751474494528192,3.249543052888164,-0.11296492719309481,0.00019380467085712165,2.1877829854054442,-0.715055719396221,0.0000000000000000000000000000000000000000000000000000005154684027814424,0.20947183682382378,-4.197667492541769,0
ENSMUSG00000112117,Rmst,0.7647264179391161,-1.164077635990921,0,2.6335163796592926,1.8561701846617058,0,1.0742324863703874,-0.17801696080793747,0.00023679909873484955,0.22120396617750027,-2.5776474275804,0
ENSMUSG00000047496,Rnf152,0.5393743456844332,-0.2657150240736442,0.00000000000000005332289389140051,0.9058385804235808,0.901412227768665,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000007617262900884646,0.6180515675007708,0.07629414038478255,0.15079302389784235,0.0930037890582354,-2.803456981802908,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000062987313
ENSMUSG00000035305,Ror1,0.01877213039511179,-2.994856927329814,0,0.1323483782612646,1.1070727354161916,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000007676053386591666,0.18325412920316755,1.446628562355984,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000030213987314154816,0.15891702488161782,1.1997221867721977,0.00000000000000000000000000000000000000000000000000000000780903668074871
ENSMUSG00000036192,Rorb,2.1323236963553476,0.6709642183075816,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000026194737026801027,1.7879729736958903,0.0218034305803112,0.4898311434585572,1.3492286451244506,-0.4280136107446461,0.00000000000000000014065175369293962,0.3125012636933827,-2.638510011277951,0
ENSMUSG00000075334,Rprm,0.9646885350280604,1.4442218006522867,0,0.3711774702337954,-1.0852803801986575,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000021771877544319602,0.20302810048481423,-1.8618971473911017,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000003226161626256498,0.4571264219077947,-0.6392057573836463,0.0000000000000000000000000051533117446823126
ENSMUSG00000028871,Rspo1,0.5452568565916571,1.8764614662053631,0,0.1621667406698082,-1.4035753227634051,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001310579320169456,0.2600507153435163,-0.525274179274466,0.00000000000000009186695118940346,0.013865243781617664,-4.849579201379093,0
