Feature ID,Feature Name,Cluster 1 Mean Counts,Cluster 1 Log2 fold change,Cluster 1 Adjusted p value,Cluster 2 Mean Counts,Cluster 2 Log2 fold change,Cluster 2 Adjusted p value,Cluster 3 Mean Counts,Cluster 3 Log2 fold change,Cluster 3 Adjusted p value,Cluster 4 Mean Counts,Cluster 4 Log2 fold change,Cluster 4 Adjusted p value,Cluster 5 Mean Counts,Cluster 5 Log2 fold change,Cluster 5 Adjusted p value
ENSMUSG00000028871,Rspo1,0.1710554114179591,-1.312565866088375,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000003526851647904015,0.1172686583930986,-1.9673573095661132,0,0.9875986037020832,2.837798960294886,0,0.2520031021493462,-0.5731919428910408,0.0000000000000000003022593535195181,0.014073632403917147,-4.828357359858662,0
ENSMUSG00000051920,Rspo2,0.047822969375221826,-2.1242845818683147,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000008027798041959882,0.3763409072544476,2.0867373542804875,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000007084535357342826,0.05618181681167486,-1.9015341427867734,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010457457198724009,0.10683248393529797,-0.7208307788280175,0.000000000014161874612351339,0.24117088255803476,0.5872417686495801,0.00000000009130486166414058
ENSMUSG00000034009,Rxfp1,0.0672003401999125,-2.0179480306442685,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000002949259331940997,0.6517975005863217,3.5833344593826615,0,0.06192366915878,-2.1745935815544444,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010509732625585673,0.05633835586084641,-2.0893238113561465,0.000000000000000000000000000000000000000000000000000000000000000000000004655255479975718,0.005544158219724937,-5.434492981920828,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000004459120629472983
ENSMUSG00000038331,Satb2,0.2667968051970958,-2.676400662261708,0,1.7720874499161359,0.5743649320801415,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000008321762251019946,2.7283515629644493,1.6671198629369592,0,0.5657212497230221,-1.3487758563195884,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000029448076644410727,0.10875079584845068,-3.789910360922483,0
ENSMUSG00000041592,Sdk2,0.46677509030905134,-0.44910899712331365,0.0000000000000000000000000000000008108837641675075,1.2837175477287068,1.9746769114684317,0,0.22596397390607592,-1.6884279452073674,0,0.22114557943718136,-1.5254396977593825,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000039168318548764216,0.35248052066174307,-0.8268483485086471,0.000000000000000000000000000000000000000000000000000004531576671641036
ENSMUSG00000028883,Sema3a,0.10328234104588825,-2.64189098764893,0,0.6426488818464346,0.47735921919880653,0.0000000000000000000000000000000000000000038375090757693053,1.0355651548479,1.6748890624279653,0,0.2676656326168844,-1.0107834507367368,0.000000000000000000000000000000000000000000000000000000000000000010418128414862785,0.05352245050580612,-3.404764653255971,0
ENSMUSG00000040254,Sema3d,0.36874277584128123,2.1249812615521515,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000003062649994541337,0.0891574480832636,-1.0085157194957368,0.0000000000000000000000000000000000000000000000000005020363167109046,0.03930960453018131,-2.310629059070694,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000037876888993712373,0.2349379570130732,0.6957929580292141,0.000000000000003731598615187009,0.0445665026124043,-1.9045518565062598,0.0000000000000000000000000000000000000000000000000000003171084359068303
ENSMUSG00000063531,Sema3e,0.4349885657542632,-0.7601905466336112,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000028574214859055213,1.0855251981182432,1.1248165921089373,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000007655491219604892,0.10768181555571014,-3.0009979863811576,0,0.17626191003766886,-2.022663998778565,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000002857523151232828,1.8728592939940045,1.8652476286173079,0
ENSMUSG00000052133,Sema5b,0.23816029658917856,0.16983263783542357,0.0002581528960323757,0.3686893352174511,1.2096419655795105,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000004936945214376643,0.07084562434428182,-1.9352465471841456,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000002719738332445543,0.07200088632838463,-1.6990363085096063,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000067680876769813275,0.276994674131642,0.3933950360890497,0.00000000022852221784601043
ENSMUSG00000019647,Sema6a,2.236797687364417,2.0555208332290604,0,0.5087463711989958,-1.1486004690316711,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000021356339605308197,0.4549313782706376,-1.316904588327261,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000009199775786953235,1.2464569022822949,0.4357395520871046,0.000000000000000000004002651320859935,0.16760416771937695,-2.646782823355694,0
ENSMUSG00000053930,Shisa6,0.3288425738475832,-0.14371703267407332,0.00038087159368515536,0.12400536855610637,-1.8430434935186986,0,0.140807886789009,-1.6162876924090237,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000009627943350538,0.21647019720806546,-0.77324989675148,0.0000000000000000000000000000000000027053639187719337,1.6481076492405398,3.0737725360236823,0
ENSMUSG00000051504,Siglech,0.7743311927580827,1.413339545812757,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000008584607623520643,0.3195363018058757,-0.4747886667388834,0.000000000000000000008719428630213761,0.2878876430648559,-0.6528725563380886,0.000000000000000000000000000000000010763914828131492,0.3644460447595832,-0.18365617501419784,0.016699471631241178,0.15630261442532226,-1.4923174141094941,0.0000000000000000000000000000000000000000000000000000000000000000008844393954986772
ENSMUSG00000030583,Sipa1l3,1.0544917019722067,-0.08456837905528611,0.007309624256464042,0.6545420862082879,-0.9648810814037718,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001850099268296468,0.5986543593281769,-1.1005820149195598,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000018671931686212005,0.8516208730334583,-0.40853678401360694,0.0000000000000000014738271545172086,3.803932249295121,2.304244554216864,0
ENSMUSG00000022372,Sla,0.08275950987688088,-0.15130886445669667,0.018481917675108768,0.18854471530294645,1.8831883013453465,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000005369992745934511,0.03418610551276442,-1.678880040543293,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000028887040197265625,0.06265012187015286,-0.5610430666103592,0.00000001494164109461229,0.010661842730240264,-3.1936573276892473,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000028292792069115216
ENSMUSG00000029843,Slc13a4,0.646994184481544,1.3437971330751508,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001917187856008845,0.029358749228910498,-4.016902408300755,0,0.020140651309845704,-4.537996242172477,0,1.7544371814757358,3.169242318439581,0,0.03198552819072079,-3.5993276400722163,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000035021865679837783
ENSMUSG00000030500,Slc17a6,3.593309100121458,2.2742073933387923,0,0.5287069939042041,-1.7650351308657481,0,1.3246895045721323,-0.1623304858286549,0.00001477760005191829,0.5054088189674272,-1.6113609045739707,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000007601356478084457,0.10341987448333055,-3.9535888192446746,0
ENSMUSG00000070570,Slc17a7,3.9610973256758086,-1.568427611636387,0,12.656615011066206,0.5340329008438736,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011208661852865954,12.17908718153968,0.43636042878700243,0.0000000000000000000000000000000000000000000000000000000000000007907728702975213,4.728915355639262,-1.138458119424397,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000005751280703794373,14.776034602985376,0.6780573662787579,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000005760862166096095
ENSMUSG00000036949,Slc39a12,2.7462411754992653,1.6150985446570605,0,0.7921872136129532,-0.9841335690142576,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000013354106196795644,1.0297349663108393,-0.5079473650743546,0.0000000000000000000000000000000000000000000000000016131086648033328,1.3731597606913353,0.027993849560535022,0.5717731285787626,0.40706915544057326,-1.8474190246932438,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001887543166382718
ENSMUSG00000028360,Slc44a5,0.2014101105423514,-0.8470221377423319,0.000000000000000000000000000000000000000000000000000000000000000000000001510483882322508,0.22713525253301578,-0.6659436449401774,0.0000000000000000000000000000000000000000000000000032799828122240717,0.11527872789188001,-1.7857050255715259,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001212147205915024,0.07971526700642584,-2.130669425229084,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000041664496399819716,1.563665854817037,3.1987259098921044,0
ENSMUSG00000021609,Slc6a3,0.017181905164750357,2.7323721153109126,0.00000000000000000000000000000000000000000000000007885238196229389,0.0020792315317925284,-1.8451407580208512,0.0000000000003379938475847506,0.0013250428493319542,-2.4851601959451166,0.000000000000000005889232001938697,0.006311766009306444,0.08862260911358444,0.8452900521647486,0.0034117896736768844,-0.8448340057388242,0.010567207050082983
ENSMUSG00000054404,Slfn5,0.07187763660587232,-1.224268967396191,0.000000000000000000000000000000000000000000000000000000000000000000000000000000027383663038368873,0.04200047694220907,-2.133649281128576,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000482940467886243,0.04823155971568313,-1.891240688370634,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000030731557275084847,0.9951551074673161,4.3123337423574295,0,0.026441369970995852,-2.5778943887245305,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010409012374351134
ENSMUSG00000031558,Slit2,0.9081591429857494,-0.48892971515355776,0.00000000000000000000000000000000000000000000006681937116255718,1.1560527316766456,-0.04911314843492004,0.12422862379640318,1.552685210847184,0.5609099953015518,0.000000000000000000000000000000000000000000000000000000000000000000000004002778577699985,0.5734356304010633,-1.1271314386654079,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000015126650265106986,1.5463936695940477,0.43935906777233696,0.000000000000000000000007097170627418701
ENSMUSG00000023064,Sncg,0.5619437539160297,2.9064224573691533,0,0.06869780981042513,-1.8223712087880153,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000025948646150033195,0.04036963880964687,-2.624798933246262,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000006119217323468575,0.194262131619765,0.0020138982371626923,0.9759086576346935,0.06546371436367522,-1.6774589092529886,0.0000000000000000000000000000000000000000000000000000000000000034284930320238464
ENSMUSG00000060429,Sntb1,0.22145566656789348,1.6639059029578664,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000006206566711837782,0.053311496475160425,-1.2615315769604463,0.00000000000000000000000000000000000000000000000000000000000000000000000000027482050884676336,0.015105488482384279,-3.2048020177460943,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000667326886160071,0.2428861068025702,1.4028451040123344,0.000000000000000000000000000000000000000000000000000000000000000000000000000000013452695764244802,0.08678739982415574,-0.33219863715055853,0.00025532025812167905
ENSMUSG00000063434,Sorcs3,0.4003383903386833,-1.1282467671372993,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000007337441453015882,0.8232925173285695,0.1659968690758744,0.0000004593913125747078,1.1976620634161756,0.9944092038369097,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000002143034363798341,0.18444382893862166,-2.1558381477738897,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011172606717688453,0.8601974714757844,0.20456785027416194,0.00001247864411650163
ENSMUSG00000033006,Sox10,2.3418936739554734,3.427267682336751,0,0.36386551806369244,-1.2802643468182782,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000012253893592256765,0.1267624325860903,-2.916374922418531,0,0.18023598493241735,-2.1480342281590037,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000018632672329391043,0.09638305828137197,-3.080102288130504,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001157165530772224
ENSMUSG00000063632,Sox11,1.0559235274026024,0.5695170934374104,0.0000000000000000000000000000000000000000000000004323844755996365,0.7117625379632182,-0.2194138533942413,0.00000001453542183982412,0.6528927799608316,-0.37590660756326955,0.000000000000000000003380944027685598,0.5054088189674272,-0.712032830245716,0.00000000000000000000000000000031104498423769353,1.0403826136168448,0.4421693109148609,0.00000000000000005437165870528962
ENSMUSG00000025902,Sox17,0.03827746650591607,-2.533269863186484,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000003542789884783275,0.027196348435846267,-3.111125922049851,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000099,0.02588250365695084,-3.156199175992546,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000016337608542446864,1.5061743851096823,5.675275132482531,0,0.024095764570342994,-3.0111370674594506,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000007852261242197182
ENSMUSG00000053153,Spag16,0.27529230275077793,4.176684749200073,0,0.005239663460117171,-4.33863615626221,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011613097302573657,0.005830188537060598,-4.151684575113842,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000032300455421976096,0.07831265233769107,-0.008001742297798042,1,0.005757395074329742,-3.8802602752514,0.0000000000000000000000000000000000000000000000000000000000001415814941927511
ENSMUSG00000002111,Spi1,0.21477381455937944,1.4403934435789871,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000024797770533694096,0.07942664451447458,-0.655613330859997,0.000000000000000000000000003926299368657358,0.07102229672419275,-0.8395395497110489,0.00000000000000000000000000000000007730312928659733,0.14306669621094606,0.3949552370677534,0.000006839870293613319,0.039662054956493775,-1.6055076211822827,0.0000000000000000000000000000000000000000000011260931037801984
ENSMUSG00000029304,Spp1,0.06958671591723894,-1.494125857329991,0.000000000000000000000000000000000000000000000000000000021581477014542124,0.05572340505203976,-1.8986263052466863,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000033966464473090274,0.018197255130825506,-3.576715311412172,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000052461821245343915,1.266794814978949,4.884090100776028,0,0.009808895311821043,-4.201794194920302,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000004836774315371468
ENSMUSG00000004366,Sst,0.03216834466956039,-1.8668197293598987,0.0000000000000000000000000000000000000000000000000000000000006009197372604403,0.271048622484474,3.244582867412585,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000022508585945602642,0.032419381713655146,-1.882710268495119,0.000000000000000000000000000000000000000000000000000000000000000004920504513013966,0.02875360070906269,-1.8473363076096572,0.000000000000000000000000011342452126561815,0.011088316439449873,-3.2470066100597483,0.000000000000000000000000000000000000000000000000000000000019639000074819114
ENSMUSG00000046027,Stard5,0.20417830637445006,0.20140371073192798,0.000007656948250543202,0.20143595080006013,0.18397269289750806,0.000019583310824796445,0.06810720245566244,-1.727929192637633,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000002002712397626153,0.15148238422335467,-0.30789385696928573,0.000008513960410315905,0.4047235500399204,1.366752651279859,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000019719434616396004
ENSMUSG00000039629,Strip2,0.42534760785626435,0.1393705828695122,0.0019675984941234202,0.28527056616193486,-0.6216130997988525,0.00000000000000000000000000000000000000000005612281404112502,0.3571432159899394,-0.1978913569177314,0.00000951266962423549,0.2877697762020827,-0.5021388458901863,0.00000000000016226059841262357,0.8049691261331399,1.220561021019166,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000002245213772068524
ENSMUSG00000074736,Syndig1,0.2971515043214881,-1.6722714120646487,0,0.7034456118360481,-0.22323771744230864,0.0000000000006265129320079703,1.3427984235130024,1.1899408798036952,0,0.2632240194992243,-1.6841245792220376,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000012601616193288895,1.241678204363781,0.7617683124188848,0.00000000000000000000000000000000000000000000000000000000000000000000000000012587913263282908
ENSMUSG00000058420,Syt17,0.4295476291187589,0.9768521760178424,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000003044945581948467,0.1839704059330029,-0.7222872228459802,0.0000000000000000000000000000000000000000000000000000000000000000000000008353995812167604,0.26165179464808325,-0.060925709695029084,0.12645716102037433,0.1865477509417238,-0.5806572754282069,0.0000000000000000006896181004614371,0.2302958029731897,-0.2543368711415477,0.000007482348894699952
ENSMUSG00000026452,Syt2,0.1888100467548678,-1.2364768302824127,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000005452360080969418,0.7309746373169812,1.570856196976477,0,0.3853224605857323,0.015560427968179358,0.6971441028628063,0.194262131619765,-1.0521337486183324,0.0000000000000000000000000000000000000000000000000000000000000047369950790443657,0.08486826813271249,-2.3001190230839845,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000002443622338301187
ENSMUSG00000027849,Syt6,1.078450914174164,1.3045252649930743,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000005904774349743404,1.055168417754072,1.3517657612310632,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000033636133267097847,0.045758146396930155,-4.108730215053535,0,0.16106691779304222,-1.9927525401974338,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000003093715133934978,0.04541945003082352,-3.857368859183474,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000019691261591260974
ENSMUSG00000030043,Tacr1,0.2063737720343904,3.460487617495496,0,0.03551327456301638,-1.0961559008920614,0.0000000000000000000000000000000000019910126109797314,0.007685248526125335,-3.454282149222299,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000003092554272909425,0.012857301130068683,-2.428307474270022,0.000000000000000000000000000000000000000000007388119488678103,0.00767652676577299,-3.1843889392634295,0.000000000000000000000000000000000000000000000000000000000000000019857918217561984
ENSMUSG00000035168,Tanc1,1.1451739792306113,0.2828071505280207,0.0000000000000000008767352827548314,0.3891489734902896,-1.6559982746823882,0,0.4112933004326386,-1.544429615854027,0,0.8560624861511185,-0.2331249986329009,0.0000011477144503251352,3.714159533506498,2.5009217396212255,0
ENSMUSG00000000214,Th,0.02243193174286852,1.2453918549981298,0.00000007451427041752775,0.013473420326015582,0.1341588777189342,0.5697534881751062,0.007685248526125335,-0.8954493803257968,0.0008781496714509467,0.01051961001551074,-0.2635291495510339,0.5756913326214601,0.002558842255257663,-2.327509367911757,0.0000011331364695293313
ENSMUSG00000032625,Thsd7a,1.4774529341111444,0.9783615173350899,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011864992272599015,0.5102434179018864,-1.0966447386734648,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000006051946824934585,0.9636594962241526,0.07447412056440658,0.023262861445937113,0.4254597828495455,-1.208927222697872,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000005904968784865171,1.1440157249547802,0.3438023530151169,0.000000000000016995832426056482
ENSMUSG00000024642,Tle4,1.4209435571248545,-0.04199763901576703,0.18575248599763955,2.4793588477706825,1.2376813878685602,0,0.7504159336716634,-1.1841496472207647,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000012613094615188364,0.8897252382007529,-0.7679705199029586,0.000000000000000000000000000000000000000000000000000000005780956074401535,1.099449222342376,-0.444433194568562,0.00000000000000000000004783207791343222
ENSMUSG00000034310,Tmem132d,0.33141985962229575,-2.464401878261903,0,1.6951558832398124,0.3052729961369043,0.000000000000000000000003507554159246163,3.1589904889973344,1.8896909870482248,0,0.4263948592953687,-1.887190052314936,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000003585959926743175,0.24436943537710684,-2.721341456194982,0
ENSMUSG00000026347,Tmem163,2.0665059161760024,2.5092536673741064,0,0.7244042656765168,-0.14638568289047804,0.00008296701545768566,0.14451800676713847,-2.80237961793937,0,0.25293817859516937,-1.7281947362131858,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011157064402875693,0.06375781952683678,-3.7628662329186753,0
ENSMUSG00000036502,Tmem255a,0.6203622314761809,1.74803583355441,0,0.17390692531912705,-0.9550092961859533,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000015956335499877102,0.2189854148995943,-0.5350139645310097,0.00000000000000000000000000031813546862822534,0.13137824063815637,-1.2322779521232277,0.00000000000000000000000000000000000000000000000009524034307260755,0.1780527735950124,-0.7765529584410003,0.00000000000000000000000025590057357861476
ENSMUSG00000041272,Tox,0.5667165053506826,0.12529041916873185,0.00037887375569473677,0.9655119541031784,1.4177570168233111,0,0.3319674018526323,-0.8603810687291701,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000007963168467809701,0.2767826279636604,-1.0142492681574455,0.000000000000000000000000000000000000000000000000000000000000000000000000023045094625779106,0.050750371395943655,-3.5341656195705786,0
ENSMUSG00000076498,Trbc2,0.015272804590889205,-2.7941088982757583,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000005381848649975445,0.23287393156076316,3.1559609087143827,0,0.04178301784893429,-1.248822808117445,0.000000000000000000000000000000000000000000000000000000000000000000000006804423081542527,0.03810436516729446,-1.2210492361646579,0.00000000000000000000000000006128965705236995,0.0014926579822336368,-5.790678980737669,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000002250166771580121
ENSMUSG00000023992,Trem2,0.7923721931810705,1.2093283446433116,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000005727201308166589,0.34448708018738605,-0.5230713265099318,0.00000000000000000000000010956034252218394,0.35299141506203263,-0.4690366704693216,0.000000000000000000026320354048738358,0.47642144914690865,0.0821735578771623,0.26530788250246823,0.1910602217259055,-1.3426573537099933,0.00000000000000000000000000000000000000000000000000000000005443242167618333
ENSMUSG00000029026,Trp73,0.13000974907994436,2.647244541611495,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000035979264491815376,0.006570371640464389,-3.255000325262219,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000624706701502639,0.004681818067639572,-3.721555476680538,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000002425200965455873,0.032260137380899605,-0.5990301243807075,0.0002703009069202216,0.08529474184192211,0.9960488142909365,0.0000000000000023883358042733613
