Barcode,UMAP-1,UMAP-2
5578,5.379262973977232,8.072032228803389
5579,6.063740207684389,7.589131972080896
5580,4.590357875696213,8.127563642232198
5581,4.694279565061773,8.119846657721613
5582,2.423374391338489,6.738948881327123
5583,4.539092555713944,8.08669283991251
5584,4.502813778513207,8.142727454104726
5585,4.0236113289504605,7.8817730142169555
5586,2.096154672092842,6.477196100010873
5587,4.537014025353048,8.102674758765518
5588,-5.720064582144407,4.6707560854307575
5589,4.4679527924056295,8.084961864666672
5590,2.347010442651519,6.714167341062632
5591,4.615601763786846,8.113630073124906
5592,5.128770352099042,7.986924457428805
5593,4.153686940562334,7.95672902508163
5594,4.645783113770785,8.15935847362029
5595,4.843810252525624,6.843930071026788
5596,4.85331640706481,6.508143737847145
5597,4.954123245440618,7.990032429137834
5598,3.2477253403333184,7.412497254340402
5599,5.180697689725171,7.86134326273864
5600,2.2062301684275436,6.862132155405788
5601,-1.4046349224669854,2.278094612128468
5602,6.32547458269507,7.044029595133649
5603,4.874461729998015,8.09401832552821
5604,-2.749738947260961,4.29180161334708
5605,6.5163582273435985,5.724910243798134
5606,5.371668708403371,5.9962004043398505
5607,4.358034678895975,8.088193741836832
5608,0.875764500133637,4.791306899858227
5609,6.345681316033102,5.36861435716172
5610,6.2142797639685385,4.4999758440011055
5611,6.790097182545439,8.319735056187097
5612,6.272037263512951,8.05706717787959
5613,2.3536348973608003,6.824626316062817
5614,6.05645222169986,7.710583448237788
5615,6.38064408170426,4.074371012022743
5616,6.071383581686901,6.28908032181929
5617,4.2212831295186755,7.809401643437356
5618,5.005607473984243,8.111475165804418
5619,4.923030056627166,8.123507056470807
5620,4.048811402397973,7.907679888153702
5621,4.5870408204857815,8.081336193773263
5622,6.258020052049996,4.520103305722926
5623,4.771117064817546,8.137964217939519
5624,4.508188375456719,8.143142699193826
5625,4.614014768892075,8.081096765339122
5626,4.672155091896452,8.146588646936165
5627,4.350894947588896,6.261529045575296
5628,4.5687219929270135,7.506178154720186
5629,4.661419445627691,7.9443275076034405
5630,4.921316306401558,8.047315226262103
5631,3.3095608464185577,7.567592768707459
5632,4.983004164903157,6.741977810492863
5633,6.654821905386665,7.0540838344093215
5634,4.6050137223316305,8.048580776479362
5635,-1.5534487873384433,3.8893659479716045
5636,-0.6955473696897257,5.813992021709936
5637,4.613044497909633,8.034175514979324
5638,2.0509933456061935,6.568025236474
5639,5.402962136334772,8.09255830673702
5640,6.279169063050679,4.457410008019938
5641,-5.4048044086147184,4.75035843193811
5642,5.494705828508249,7.624364345023842
5643,4.664914271850555,8.136304351987857
5644,-5.648529079768631,4.736925378295122
5645,4.515028091941033,8.100594839899323
5646,2.3013689686933043,6.714954806828631
5647,4.568276235082399,8.119581661364721
5648,2.1537563085299696,6.510526087578955
5649,6.358253263865851,7.219239516118851
5650,6.50140147343084,5.120530203288403
5651,-4.819423438284676,4.989075943204952
5652,-1.7984954935876731,3.2440500374349814
5653,-1.8088571977822572,3.5463454553342904
5654,-2.8803312772123704,3.7934904010226855
5655,5.149799309384008,2.8752029629446594
5656,-3.70912087838371,4.159295512767636
5657,-5.910689591919354,4.724884391005181
5658,-2.4833192661107173,4.023892138574608
5659,-4.5819967755079265,5.929363811874708
5660,-4.059799322385489,4.516237777097946
5661,-3.526051761116302,5.349421006676849
5662,-5.255980632297323,4.639289438111262
5663,-4.409104094934132,4.808417741478833
5664,-5.000108440298097,5.243460533211268
5665,-4.956436749896013,4.875604662731456
5666,-3.4915883001637815,4.451375024978392
5667,4.898188504362558,2.6133384805193587
5668,-4.813198004455076,5.107048286931847
5669,-4.973177814951536,5.846822461632467
5670,5.659197006841801,2.503858403578126
5671,-3.8197983576423202,4.861950203787126
5672,-2.2961261536357642,3.417771619063512
5673,-1.7425608649690403,3.152929756313123
5674,-3.753159639111387,4.401516468414269
5675,-5.583495342577476,5.663373594780111
5676,-5.910387625046226,5.318664395886982
5677,-5.001487225002903,5.244513972946843
5678,-1.7321803628486387,6.159841552098805
5679,-3.902251747245135,4.619621686939944
5680,-3.1052481369343465,4.159245781906338
5681,-3.5685708177992885,6.07357216295895
5682,-2.363686536301959,6.152688172124609
5683,-2.1618587844254407,3.818701771720098
5684,-3.147106244082301,4.130982829358086
5685,-1.0242833805390397,6.155141070023251
5686,0.544553674149928,2.85388536776784
5687,-5.482166951326329,4.491256194301992
5688,-5.251447905802497,5.374481212952795
5689,-5.3694219481511585,4.9289783367752555
5690,-2.808084866663621,3.912841660558017
5691,-5.7455406301693905,4.434670176676319
5692,-2.996682348678714,10.243153298644138
5693,-3.0852031324712037,10.596035253027843
5694,-3.046277194687443,10.507712926411132
5695,-2.9982616193168323,9.94480813857731
5696,-3.1352503326466095,10.602244194769229
5697,5.058572007579718,2.0647953556361767
5698,-2.3428667817364555,7.615333547391959
5699,-1.857983025938984,6.970738040782029
5700,2.1142438917408573,6.6569609540494055
5701,-3.1080694242969193,10.568637858089087
5702,-1.8471859766923453,6.995444311161464
5703,-2.06365436334019,7.197015269201401
5704,-3.1061557186387465,10.620638073483327
5705,-1.4787234348288403,5.885651618880918
5706,-2.2589961966290173,7.592560316747913
5707,2.161441031426295,6.7983482711309815
5708,-2.988841006119677,10.448423449223604
5709,-2.079804831490547,8.568211125349812
5710,2.511922576476206,7.0756461446249315
5711,2.135073697454283,6.643989582773126
5712,-1.6652638639441035,7.723465019992384
5713,-1.7429156189430264,7.172848870138778
5714,-2.101736702929281,8.476532751677185
5715,2.0136317789793563,6.806907268422596
5716,1.8205636043819853,6.450740629720532
5717,3.342702441988407,7.5689621945816095
5718,-2.048224570767412,8.172975695390262
5719,2.2699240506947604,6.849849352085826
5720,2.00056535391806,6.678222181231641
5721,2.3400283206147368,6.825764271438265
5722,2.099291937313856,6.543859134543675
5723,-0.42485621852002214,5.558299227818109
5724,4.549520076807212,8.047023233110153
5725,2.258962032186342,6.764606000874697
5726,2.167134912474837,6.981395503098135
5727,5.208031521558947,8.183508428619305
5728,4.6328588015740655,8.027915762401545
5729,4.6645796054241195,7.934250388192535
5730,4.633270285698022,8.072335373590976
5731,4.808977052828936,8.080112645991186
5732,4.49988265506546,8.19971093815169
5733,4.54898699507231,8.154223918493855
5734,4.837881934756507,8.088482369602515
5735,5.5984435536920225,7.362979841022901
5736,4.947700730920869,8.10056604477597
5737,4.664761709574637,8.206777425825068
5738,5.8265187183977165,3.566134754162946
5739,6.22064096237382,5.996107553272639
5740,3.8681904066266743,5.987023749442752
5741,5.189614492364991,7.777401637145953
5742,4.652221738444978,8.18946041356764
5743,5.170588854550585,6.013025741192514
5744,4.652059581949123,8.082679799192126
5745,4.993685519667214,6.83255784598928
5746,-3.1448906064910966,10.30494306401533
5747,-2.9987681618189717,10.591722496922655
5748,1.162572029797414,6.2620082553936705
5749,6.442373804527078,4.915626388396571
5750,4.685151707549623,8.058039410068242
5751,-5.109470942893238,6.032007934915657
5752,-1.8242851557396966,7.124193858261275
5753,-2.9797739245725525,10.569906338156922
5754,6.784834291760488,7.146567881304484
5755,2.2869034033765936,7.320778365786746
5756,-2.9655727278905832,10.694236534341291
5757,-4.909438783105436,5.319104219764942
5758,-1.7696286060220303,7.005964629445029
5759,-2.1165744331789513,7.180498607347085
5760,-1.8112418166486768,6.916331584348151
5761,-1.0854926614868616,3.721580913914941
5762,-3.0739686712456185,10.275807010912642
5763,-1.7100893288414383,6.363182218553844
5764,-1.3447185520822658,6.464246799869989
5765,2.3125634521613394,6.833554147139803
5766,-0.8105348552418496,6.059787377323751
5767,-2.027933386154628,7.317848513615362
5768,1.8874660548708495,6.562932486942151
5769,-2.9375526854408927,10.425559024086777
5770,-3.05193596861658,10.356012197851864
5771,-2.040127661358721,7.0655097864012095
5772,2.1023922802887425,6.677578154584891
5773,-1.9200088091961547,7.1267487836909735
5774,4.8641522180717764,7.9832013391546806
5775,-3.319833221155763,8.08185512749833
5776,-2.810277840634998,10.596052872615296
5777,-1.5058644665198764,6.155214715209278
5778,-2.8236796844990364,9.825480204727985
5779,-3.0624452837462366,10.112139532528497
5780,-3.0377867692225213,10.437292156820735
5781,-2.122924575840954,7.378645994491963
5782,-2.9821923418786653,10.302894464707137
5783,-2.5336734136347996,7.875487665242325
5784,-2.8897492069621356,10.510044959203483
5785,-3.091839991274625,10.696645092924003
5786,-2.960829853204098,10.031069929223102
5787,2.5579347577906977,7.128756944585462
5788,-2.753717443404597,9.544565152821392
5789,-3.0403771538605513,10.270637436292702
5790,-1.8570527040235145,7.21862331867687
5791,-3.144247067015594,10.35462456841695
5792,-2.280885413123683,-5.174408613885754
5793,-3.110498171260815,10.517172427140547
5794,-2.9618893538268236,10.652366700649944
5795,2.053739242896855,6.8457204921742045
5796,-2.1390406998363503,7.847661029519647
5797,-1.966900336058114,7.015609198174008
5798,-3.168434864930113,10.59398876640068
5799,-3.041039874427461,10.151426344156759
5800,2.2175363303665354,6.990827510323725
5801,-3.1105326211564703,10.488101857805868
5802,-3.7919316196100454,6.129896974698158
5803,-1.184821184047857,2.811085151587906
5804,1.0445086579836873,5.106712257708094
5805,-2.02709366469883,7.208352938295466
5806,2.4551859547814567,6.946079942930892
5807,5.2605954711794505,2.974451886628907
5808,-0.9489845105994792,4.405489786037742
5809,-3.52144952214293,5.145560971046793
5810,-1.6096902507009405,5.906699381600333
5811,-3.985119205612702,4.852246234743661
5812,5.94386717416898,4.1890267961222705
5813,1.4866437570882265,5.9860146394582125
5814,6.8880775401963605,6.851335970348649
5815,4.617390708217126,6.405606004170275
5816,4.420561016047283,8.02580198892144
5817,-2.8972458306667486,10.446818232749214
5818,-2.7197442178217357,9.788087167934961
5819,-0.6888890802847802,2.351999342186016
5820,-3.136451861906128,10.548445209848582
5821,-3.0546147805509682,10.498615383366397
5822,6.378370075673958,5.846327915142454
5823,-3.0185580515254196,10.404169209859194
5824,5.045541578061565,2.556815314034493
5825,6.369020769818496,7.834340499499079
5826,-5.387997211502259,5.530502673342831
5827,-0.3704196159258721,1.8706281361198476
5828,-2.960984494090866,10.192466208089156
5829,-1.726601228271032,6.618981500169832
5830,0.3922027784257233,1.087124624908995
5831,-3.0010182198028583,10.29602647936142
5832,-4.369356051607346,5.188265349808787
5833,-4.15200534072602,5.805092770352559
5834,-3.025250506894738,10.433903895788092
5835,-3.0519480833134938,10.52484926860136
5836,-3.1048678527444005,10.662597218416717
5837,-2.834722331595642,10.309829713905614
5838,4.137013856710342,7.783436342382978
5839,-2.931011193423177,10.406616093110237
5840,-1.7440179002554965,6.82482522368196
5841,-3.0026344157932443,10.397447116305194
5842,-0.6142533019867189,2.4882094681416183
5843,-2.8697181447471545,10.255807874092742
5844,-2.9006848863693393,10.46182632220604
5845,-3.376794324638229,7.561874963749126
5846,-2.9762761648081746,10.477747688113977
5847,-3.013476616878976,10.48226188354878
5848,-3.096928823343461,10.511284332163807
5849,-3.078961448830021,10.563085246859517
5850,-2.991243003657556,10.224237624269641
5851,-3.145195021889247,10.683681675834244
5852,-2.8907058565086787,10.390736185089438
5853,-3.1454999609853767,8.285196230400535
5854,5.3653110728401305,2.863168000035295
5855,-0.8710308668590959,1.434103791330527
5856,-3.1190687073979326,10.58311605961483
5857,-3.1311859870650083,10.454293231836644
5858,-3.1810883014685656,7.962492584950297
5859,-3.760093834118778,6.260712277046276
5860,-3.5026929836285396,5.94402297110536
5861,-3.075957321631067,10.516416189094867
5862,-3.2292854371104376,10.573910496566906
5863,-3.9449023124314166,4.67798167454487
5864,-3.008951088163631,10.349316284923257
5865,-3.1239062083404203,10.566664281571212
5866,4.972977407153999,2.8910635087727115
5867,5.328235527877911,1.9473655549417357
5868,-4.6978076079257525,4.572605440950507
5869,-3.104930883114261,10.658082670226891
5870,-5.367001156550367,5.443835558986586
5871,-3.146984175299788,10.616379107793195
5872,-4.982389134945469,4.940946617783091
5873,5.491781614309342,2.490587098204936
5874,-2.95105342307372,10.4939929244357
5875,-3.1459761510223734,10.642718518162283
5876,0.9903198590925286,5.660685506366549
5877,-0.07630167301705365,1.6730267275239916
5878,-1.803322339194799,6.840473361641033
5879,-0.48925772667996004,5.156835651711561
5880,-2.868166945412152,10.206942405490754
5881,-1.6497527538698553,6.556217860310221
5882,-3.7979727226514832,4.315215756262472
5883,-0.37703192155838605,5.91933771648636
5884,-3.056263849614244,10.410748096156672
5885,-1.825904730925242,6.858437102444529
5886,-2.9121037867445803,10.68195695609877
5887,-3.9790250951755737,5.681025002951381
5888,-3.101039492367627,10.348909198609382
5889,-2.884434410752419,10.085897573240633
5890,-2.9845826884675106,10.435655268791258
5891,-3.1516368443834595,9.444564245559471
5892,-3.353081845629828,7.346865302917199
5893,-3.5910764955481254,6.8121506259957965
5894,-0.5869645607570776,2.953797334312044
5895,-3.2006476181217467,10.633205513315435
5896,-3.0159882364673543,10.589216308993008
5897,-3.099592894908752,10.678851889842846
5898,-3.0555413693609403,10.332752542438518
5899,-4.536573063494491,5.423626460786456
5900,-3.0325814807941223,10.38199135012278
5901,-3.014828846238181,10.293221160693186
5902,-0.41349566673200844,5.966714142978773
5903,-2.8671545252125314,10.133738311663237
5904,-2.98225135505039,9.910918928214262
5905,-5.3258502492759865,4.552052099380735
5906,-1.20398518847738,3.2716917355508492
5907,-3.4928829064908395,5.951159268987806
5908,1.780394745076096,6.2020367588030085
5909,-3.547195532808312,6.161900649454831
5910,-4.749204368187523,6.133792557617277
5911,-5.279570704722221,5.24362349315907
5912,-3.9146802241590497,4.71220180941863
5913,-1.4494684892184417,6.079006410968161
5914,-4.800009980269844,5.717341551174177
5915,-0.9882878229361567,3.925596637632015
5916,-3.4913271975469975,6.110532630688487
5917,-2.7158262431333102,3.992299176666613
5918,-2.713932579377145,6.058974505736712
5919,-5.984392214875147,5.194724502201288
5920,-5.382824817388968,5.3189595722900656
5921,-5.939683517688174,5.311313867407435
5922,-2.5889323455227107,4.277192397114943
5923,-0.9966975692043785,3.745554125172562
5924,5.098459189933988,2.4127013814715066
5925,-5.1270548104538065,5.124643527857801
5926,2.671413190972279,6.48848714480364
5927,-0.7521171735080416,5.273451924509905
5928,-3.950758091690388,5.085441326818839
5929,2.1280767099806965,6.457848679820337
5930,1.7590458620755882,6.406774472006204
5931,-5.003427864372916,4.692755905034024
5932,1.4710216085369099,6.097904796348412
5933,1.9985783190708821,6.3302084913458
5934,1.8744037536290588,6.419795978447715
5935,6.191758626890822,5.7583466870855595
5936,1.9495901255851098,6.514472812671473
5937,5.554526935052419,2.537338021172845
5938,-4.7090332134557125,5.372731047930781
5939,2.3824680520890165,6.691336639360216
5940,2.2907774519719366,6.899767081962502
5941,-2.967075597899441,4.971055445437371
5942,3.5300852982258197,6.073156683574104
5943,-4.822119358924708,4.965165836929983
5944,-0.5020379540109671,5.516671423567501
5945,4.5943161095928,8.128854301085864
5946,-1.4525767182115379,3.8222871728876084
5947,-2.038573838004223,3.6878498599351133
5948,-3.117196088862571,10.574550825300445
5949,-1.2874487848278169,6.1103546457361135
5950,-4.326643752923809,6.014208862542621
5951,-0.41121764530948157,6.0427512534068075
5952,-0.9699437906174889,5.720034298578166
5953,-3.0460417859847193,10.323762640112399
5954,-3.1586431688876693,10.466055112155628
5955,-2.79855728736365,10.205487535797882
5956,-1.9338943191471163,3.3889452787818333
5957,-2.8808299225945952,10.537389057540349
5958,-5.480487646102491,5.323836198041739
5959,-4.132334786320308,4.736782459756556
5960,-5.144742108627877,4.966260379888682
5961,5.389996077853337,2.6848939887465497
5962,-4.0700498987166185,5.816313070876968
5963,-3.1410649443912924,10.195811643013629
5964,-3.5479558170778707,6.954506948901159
5965,-3.088238282130411,10.522929951567892
5966,-3.0049820118531136,10.530794025777098
5967,-2.8595075606218208,10.284828116844512
5968,-3.036029115249055,10.445136551673166
5969,-3.1896165459251677,10.715411101130902
5970,-3.774703906719769,4.432731486576321
5971,-1.721677252778613,6.7101353910843295
5972,-3.0910916840835516,10.167311883018687
5973,-3.0677037629072887,10.549932938659076
5974,-2.871992510408761,10.24469988835192
5975,-2.88477334489076,10.204788576607315
5976,-2.989244038159066,10.59107645574182
5977,5.396668540986688,2.635780240606688
5978,-1.2666849061503034,6.090263627655449
5979,-2.9480870161474235,10.257384611346914
5980,4.877138623129618,2.4439795112157445
5981,-1.5993018309840819,6.257444058870179
5982,-3.0765994790736606,10.492942629350267
5983,-3.281074206967217,8.220803305019164
5984,-2.984559289796764,10.169245052676281
5985,-3.4209528631160513,7.458570720352024
5986,-3.0169218631807997,10.37666146374125
5987,-1.9152920566246563,-1.8958097810598116
5988,-2.8165134028125762,10.154574439106625
5989,-3.952368853923863,5.98964815852214
5990,-3.3158079225211314,7.84993090203688
5991,-3.008786193451077,10.55723718341794
5992,-3.2306908342647276,8.642420919601179
5993,-3.092415597245384,10.630383766604933
5994,4.838285282454914,3.0141171715304877
5995,-2.8970020130031284,10.350781033461747
5996,-2.7621335392129613,10.429171729340187
5997,-3.1514130452430447,10.376074958179148
5998,-4.906132315842393,5.78218646148276
5999,-4.282550642940909,5.577410278115529
6000,-3.0141175614642317,10.136153419180102
6001,-2.9634001887133765,10.551816399675527
6002,-3.0084893977744827,10.728455251686807
6003,-4.004547902448421,4.29072281100109
6004,-1.7651704735004028,6.6885265607397795
6005,-3.0158383261900537,10.47843052097826
6006,-4.284171656406591,5.705391698813936
6007,-3.0308135629503794,10.589291826816133
6008,-0.597118781350589,5.879626303421236
6009,-5.499944507207153,4.852394475782583
6010,4.810281257433142,8.054454916264524
6011,6.80224056768484,5.245905930912868
6012,2.2721866369338075,6.651282515027815
6013,4.722323488967442,8.025510269602798
6014,4.530870140691793,8.121592315866533
6015,4.7659975003836275,8.090659041681477
6016,2.312754391501588,6.667082194122443
6017,4.537471034384504,8.155941761091498
6018,4.572218568081309,8.128948610928648
6019,6.383537625892665,6.9461890544574505
6020,2.169116026520618,6.799257855690775
6021,6.360448878888089,7.621972521115498
6022,5.06413403649731,7.887347367339936
6023,6.315462994147886,4.7800545916681445
6024,-4.676125047904319,4.819877514788402
6025,5.191470943345323,7.988873554565734
6026,-1.326431150557211,3.1632505329634175
6027,4.855612312860169,8.104473431320502
6028,5.953951490248207,8.006581665583033
6029,5.4388864212443595,7.652751175677595
6030,4.755659214325558,6.824522483142871
6031,5.221980651659097,8.129578841422727
6032,5.421993668538339,7.872564170199934
6033,4.915710332091308,8.037913289512748
6034,2.369373768322758,6.767244996589457
6035,4.7834340293174655,8.144332743236118
6036,5.795877083215767,8.105893943764421
6037,4.587705347594723,8.109079685936797
6038,5.138112057595453,7.866544809413443
6039,-4.79096174244433,4.964525683827053
6040,4.673951375233724,8.131303769982335
6041,2.6028060549269867,7.014562953388076
6042,4.772000536941229,8.176837394017754
6043,4.533359622687406,8.173836402654633
6044,5.841253209065713,7.341371096047309
6045,2.3635479356496925,6.872970922190972
6046,6.295045560849725,5.345008364951815
6047,-4.989286918150858,5.208923230465351
6048,5.799299397331087,8.045734836898017
6049,6.442469458411271,5.982039741564529
6050,4.6708665892424195,8.056480972874295
6051,5.564481378133021,7.9183671884741775
6052,4.480463727327795,8.03450588472866
6053,5.188969598300237,7.921867287641617
6054,-5.350342449667111,5.497993422152786
6055,2.4855695998483553,6.997031481177481
6056,5.151622737811786,7.892742598873788
6057,5.980328994836475,8.02298311683692
6058,4.728743495546665,8.185732795309042
6059,-1.5025337920647628,3.169829961423428
6060,-3.0038913378166954,10.346263852245135
6061,-3.034613074053738,10.470929015302106
6062,-4.841410228948087,5.944943585361878
6063,-3.0294175304715254,10.164182127444501
6064,-5.345085524807729,5.372393102059383
6065,-6.0403442204815185,5.279972906103199
6066,-3.4292660086049587,7.365834260099583
6067,-5.597143043128862,4.935899339266344
6068,-5.693068910507757,4.84077578561992
6069,-3.066715304661186,10.283837048610417
6070,-5.497822257714808,5.364471321597944
6071,-4.885494811037986,5.572796464298121
6072,-4.796657082784557,5.444092065034119
6073,-3.0305382323757755,10.502736631565329
6074,-2.9872151545381627,10.549585795192021
6075,-2.992949397704487,10.560838490436607
6076,-2.927245619602187,10.088442548766078
6077,-2.81486243372741,10.11760397483743
6078,-3.036196167710765,10.336814916926027
6079,-3.1408138242778314,10.385993280424048
6080,-1.1859356230487215,2.5100026346913227
6081,-5.5495015026818,5.350628648444963
6082,-2.97338932078826,10.45593195003528
6083,-5.254699652684514,4.536712455089414
6084,-3.076253836233901,9.51670418358489
6085,-3.1057952824987622,10.589805064478748
6086,-3.0505021258963265,10.590284489281517
6087,-2.960152129597708,10.023375420264452
6088,5.011413984104406,2.945863100469103
6089,-1.0055693016025637,3.2154186480840883
6090,-3.922883276179657,5.54641012586224
6091,-5.077106572381646,6.044541057691589
6092,-5.142158119711119,5.735499499678428
6093,-5.797841201937671,4.921760511494624
6094,-6.129463286032367,5.038881767340249
6095,-5.102949137621458,5.083314541734111
6096,-5.590872339331148,4.752149569402263
6097,-2.964269162381031,10.383595759225834
6098,1.2043623930531902,5.189555025281137
6099,1.7756656941003075,6.512367758698812
6100,6.280098355219605,4.167414416258802
6101,-1.3115334030252774,2.866123173846422
6102,2.2567873013154087,6.757002844396209
6103,-2.9094557999040718,10.18706032499824
6104,-5.433178172765458,5.092650594244299
6105,-3.1547553930217616,9.63800331788113
6106,-0.32415427293729066,2.7005705715231447
6107,-0.8045253043390965,3.211925872410677
6108,5.059837999388562,7.9763950190555075
6109,-3.094669228873699,10.346575433754351
6110,-3.4865526566280294,7.165132568751455
6111,2.044573172484313,6.643508634336751
6112,-3.002444161434509,10.616860939582228
6113,5.517377499162157,2.318201884319559
6114,3.9704270450004873,7.817100682891474
6115,2.278515781081385,7.071238719773515
6116,-3.0946630158441835,10.443611555771321
6117,-2.2825972379253017,3.696709513675237
6118,2.406891481213952,6.8124459843636735
6119,1.9072545259006064,6.483612002926281
6120,-3.035619683757448,10.494897711438755
6121,-1.34186128877989,3.9343618164273013
6122,-3.136926197040639,9.981224871273524
6123,-1.8548011507541569,3.73399204660528
6124,1.2827719616908906,5.453599407535189
6125,-3.0955357436708106,10.553959343496382
6126,-3.087081914556192,10.358883756691306
6127,4.3140851632059904,7.806575661210185
6128,-2.0218010251315306,7.378830577773935
6129,-2.777278991611298,9.97940133507756
6130,-4.392377265281834,6.195542720474723
6131,-3.140092369842055,10.444672710962681
6132,-0.6846836968268017,2.3149375278861504
6133,-2.1888797379931653,7.460167676411331
6134,4.228144123336698,7.998323612489306
6135,-2.7405579546984766,9.477984949299875
6136,-3.078098620071816,10.148642510854339
6137,2.019928165872079,7.178326354244374
6138,5.245904501593059,7.771206230766738
6139,4.784621114898022,8.152324656219275
6140,5.978677008268775,8.024441942062895
6141,-3.122648662599443,10.47627557687941
6142,-1.7815557601790464,7.005791951110739
6143,-3.1005929390850757,10.512775210144653
6144,-3.080594924272703,10.388778020243484
6145,-2.978171347160186,10.584480971670112
6146,-3.0470194393913808,10.255381097900521
6147,5.391947512025846,2.3120347509426744
6148,-2.910168925308454,10.446848688212732
6149,-3.023711323874052,10.594047715088113
6150,-1.4965532997460922,5.626533434376927
6151,-3.2680148211256146,7.840335183590435
6152,-3.078784962118074,10.470870470117896
6153,-2.972845390935858,10.566847428732558
6154,-3.9441539649199724,4.683812273950251
6155,-3.192381804786749,10.64889902987062
6156,-3.029231917629516,10.668876964287396
6157,-3.1491333771652834,10.650392810598671
6158,-2.9167924325826746,10.570659615053815
6159,-2.9996596943109513,10.423217530854142
6160,-1.6387897673647165,-2.685571421572148
6161,-3.0390915177967734,10.588474875037303
6162,-3.1376640940596934,10.629362058284572
6163,-3.9841939672485918,5.9853420882527555
6164,-3.159708119120367,7.623082118377517
6165,-3.129440374141163,10.458459438681402
6166,-1.8548481301761846,5.140192086531083
6167,-3.143129991709158,10.587130621162645
6168,5.652467244549875,2.025113308159325
6169,-2.97398560900908,10.627342082708154
6170,-3.0393922018336745,10.424335976761016
6171,-0.34071757052756646,1.3690529762084005
6172,-3.115225784646037,10.629784587962286
6173,-1.5653459656911153,6.235321806440862
6174,-3.2044418741066067,10.713217511412271
6175,-2.9437818835034975,10.619399729563417
6176,-2.948277673147204,10.497540146960066
6177,-0.5141359277267301,5.97308094170177
6178,-3.0818415387450178,10.514411865071041
6179,-3.073973398041689,10.616135556939064
6180,-3.0687220522132446,10.674255752054005
6181,-3.1266328965622945,10.630654459562182
6182,-3.047595834183851,10.387605386526591
6183,-2.906217825046272,10.374277388440628
6184,0.3112704424153481,1.1738253161009815
6185,-3.1604278351320465,10.766599744706818
6186,-3.1047703066028665,10.669186116501661
6187,-3.1679046731226883,10.532989616358444
6188,-3.2407593075262513,8.36455787397735
6189,1.8848277285985566,6.561464429655925
6190,-5.782210813693714,4.853887628871941
6191,-4.748752334807628,4.7716837865887705
6192,-5.263004509422269,5.6156207748636575
6193,2.10513016816879,6.5058202423114135
6194,4.340361336849184,7.730335684227859
6195,-5.679510486828293,4.971066378703093
6196,2.383661841366461,6.83972581962185
6197,2.0038328558157277,6.5057961975608505
6198,-5.708310999607567,5.461238866089282
6199,-0.4479451036109296,5.676675506839978
6200,-3.062029553329544,4.487689595726207
6201,-1.9735163360237917,6.248605145731232
6202,-0.3136683355370246,5.494740012916518
6203,-1.5097287990964208,6.13064758593016
6204,-5.989434038839452,5.0064150800200515
6205,-2.848949220377336,10.211456459764399
6206,-5.3254603684842055,5.28533182304374
6207,1.0872391356347537,5.093009901239238
6208,-5.512413268427752,5.58518579206354
6209,4.596152783113566,8.066000544095786
6210,2.179248682757573,6.605904836254189
6211,-3.579337267602878,4.9476931963891815
6212,4.311282956406873,7.848343354145974
6213,-4.784004283329257,5.152178375385429
6214,4.62137808390363,8.132973627200666
6215,2.287429195610491,6.789958966984864
6216,6.3131552134350475,7.795691889195556
6217,-3.5502526841316357,4.536115590723289
6218,-4.700812408658038,4.494979924259491
6219,2.1815438524994084,6.597391187612211
6220,6.442270172981773,8.090554369052326
6221,6.395989114268487,4.706548022232969
6222,6.44319354990838,4.304766317314584
6223,-4.980471778632456,5.402193171592472
6224,-3.6569450361528775,4.484707539179123
6225,6.851360731656889,7.31250305938366
6226,4.561978011273618,8.16148589285889
6227,-4.790936773408262,5.413337826515504
6228,4.494881999528879,8.081987254442593
6229,-1.2347667063618737,3.416649135999741
6230,2.1372469402141916,6.604966620367502
6231,4.746630053128673,8.204794339132958
6232,4.755737683731432,8.171708917827303
6233,4.426890908714994,7.978800986915998
6234,-5.7864823242765935,5.137510680297054
6235,2.6505772732950073,7.031506023058091
6236,4.3775373878519614,7.887354736451303
6237,4.276541438607884,7.9696937521228435
6238,1.9816149461228454,6.485425734607115
6239,6.077256938405111,3.3923315139939967
6240,-5.2593285806264625,5.32368744495615
6241,2.507205008398753,6.755852489098923
6242,4.885602628341854,8.089033441052232
6243,4.6867217904773275,8.176058979351767
6244,-4.3752172629642985,4.700624207926208
6245,-5.462400520437529,4.918939380408936
6246,3.936623966089002,7.871517407030492
6247,2.093033365600785,6.5570095735989415
6248,4.785037206661873,8.054606016517125
6249,2.5214474687784167,6.75794616774423
6250,-5.654146800029922,5.109510598966375
6251,1.9227049293540426,6.381161580826127
6252,4.623033590212591,8.131727528411274
6253,5.0883313095005684,8.240437862302596
6254,4.485782554021514,8.013713067806489
6255,2.4809916289379377,6.800883743630436
6256,6.127924540826423,6.166707540613044
6257,-5.622196851096713,4.916953789456032
6258,-3.3716490620368713,4.208984485890177
6259,-5.893356451884627,5.365788586818284
6260,-1.2646359249088965,3.358267234469099
6261,-5.435749035271275,4.972964324034766
6262,-4.532949435916456,4.7755111183935215
6263,-3.2052288872019905,3.9178625040115205
6264,-5.6385127581138335,4.774289617551447
6265,-1.7519549882335768,3.3040794851610698
6266,-5.953160024609716,5.296183912584861
6267,-4.761283681723101,4.449207396012429
6268,-5.4833108324831175,4.528309334257321
6269,-1.3227892468269533,2.888854418447677
6270,-5.351462655537935,5.158425601569181
